StartTime: 2023-06-01 00:45:53.634
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	Voltage(v)	hx	hy	hz
0x50	 00:45:55.375	1.3774	0.2017	0.9595	-11.7188	-44.4946	-101.2573	12.1729	-6.5094	-95.8887	46.01	4.02	0	0	0
0x50	 00:45:55.420	1.5249	-0.0366	1.0786	8.0566	-5.4321	-74.9512	12.3047	-6.7731	-96.8500	46.00	4.02	0	0	0
0x50	 00:45:55.420	1.5249	-0.0366	1.0786	8.0566	-5.4321	-74.9512	12.5024	-6.8829	-97.6520	46.00	4.02	0	0	0
0x50	 00:45:55.420	1.4121	-0.0811	0.9893	28.9917	29.7852	-48.1567	12.7606	-6.8555	-98.2837	46.00	4.02	0	0	0
0x50	 00:45:55.420	1.4121	-0.0811	0.9893	28.9917	29.7852	-48.1567	13.0902	-6.6962	-98.7506	46.00	4.02	0	0	0
0x50	 00:45:55.420	1.3052	-0.0127	1.0039	26.4893	32.6538	-19.2261	13.3759	-6.5533	-99.0747	46.00	4.02	0	0	0
0x50	 00:45:55.420	1.3052	-0.0127	1.0039	26.4893	32.6538	-19.2261	13.6176	-6.4380	-99.2560	46.00	4.02	0	0	0
0x50	 00:45:55.469	1.2817	0.0664	1.1196	11.5356	41.7480	6.4087	13.7659	-6.3062	-99.2999	46.01	4.02	0	0	0
0x50	 00:45:55.483	1.2817	0.0664	1.1196	11.5356	41.7480	6.4087	13.8153	-6.1633	-99.2120	46.01	4.02	0	0	0
0x50	 00:45:55.483	1.1553	0.1675	1.1772	0.6714	53.0396	23.3765	13.7988	-5.9821	-99.0253	46.00	4.02	0	0	0
0x50	 00:45:55.483	1.1553	0.1675	1.1772	0.6714	53.0396	23.3765	13.7219	-5.7678	-98.7451	46.00	4.02	0	0	0
0x50	 00:45:55.483	0.9766	0.1997	1.1475	-15.8081	55.0537	43.7012	13.5516	-5.5646	-98.3661	46.00	4.02	0	0	0
0x50	 00:45:55.483	0.9766	0.1997	1.1475	-15.8081	55.0537	43.7012	13.2935	-5.3723	-97.8772	46.00	4.02	0	0	0
0x50	 00:45:55.483	0.8643	0.2056	1.1304	-9.9487	57.1289	62.9883	13.0627	-5.1855	-97.2949	46.00	4.02	0	0	0
0x50	 00:45:55.562	0.8643	0.2056	1.1304	-9.9487	57.1289	62.9883	12.8595	-5.0043	-96.6193	46.00	4.02	0	0	0
0x50	 00:45:55.562	0.8320	0.2642	1.1938	19.4702	68.2983	76.8433	12.7991	-4.7791	-95.8612	46.01	4.02	0	0	0
0x50	 00:45:55.562	0.8320	0.2642	1.1938	19.4702	68.2983	76.8433	12.8815	-4.5099	-95.0153	46.01	4.02	0	0	0
0x50	 00:45:55.562	0.7104	0.4189	1.2051	34.7900	65.9180	81.4209	13.0518	-4.2572	-94.1528	46.01	4.02	0	0	0
0x50	 00:45:55.562	0.7104	0.4189	1.2051	34.7900	65.9180	81.4209	13.3044	-4.0210	-93.2629	46.01	4.02	0	0	0
0x50	 00:45:55.562	0.3638	0.5908	1.1772	21.1182	69.2749	76.5381	13.4967	-3.7573	-92.3895	46.01	4.02	0	0	0
0x50	 00:45:55.609	0.3638	0.5908	1.1772	21.1182	69.2749	76.5381	13.6395	-3.4662	-91.5271	46.01	4.02	0	0	0
0x50	 00:45:55.609	0.0322	0.6011	1.0229	47.3633	81.6650	60.9131	13.9307	-3.0872	-90.7251	46.01	4.02	0	0	0
0x50	 00:45:55.609	0.0322	0.6011	1.0229	47.3633	81.6650	60.9131	14.3701	-2.6202	-89.9780	46.01	4.02	0	0	0
0x50	 00:45:55.609	-0.0854	0.4810	0.8228	96.0693	66.0400	42.1143	15.0623	-2.2028	-89.3353	46.01	4.02	0	0	0
0x50	 00:45:55.609	-0.0854	0.4810	0.8228	96.0693	66.0400	42.1143	16.0126	-1.8402	-88.7915	46.01	4.02	0	0	0
0x50	 00:45:55.609	-0.1470	0.3789	0.7349	86.4258	49.0112	49.2554	16.9189	-1.5601	-88.2312	46.02	4.02	0	0	0
0x50	 00:45:55.609	-0.1470	0.3789	0.7349	86.4258	49.0112	49.2554	17.7759	-1.3678	-87.6599	46.02	4.02	0	0	0
0x50	 00:45:55.672	-0.2993	0.3633	0.7378	32.4097	41.5649	76.4160	18.3636	-1.2524	-86.9623	46.01	4.02	0	0	0
0x50	 00:45:55.672	-0.2993	0.3633	0.7378	32.4097	41.5649	76.4160	18.6823	-1.2030	-86.1493	46.01	4.02	0	0	0
0x50	 00:45:55.672	-0.4321	0.3125	0.7881	-6.3477	40.1001	89.7827	18.8086	-1.1646	-85.2704	46.02	4.02	0	0	0
0x50	 00:45:55.672	-0.4321	0.3125	0.7881	-6.3477	40.1001	89.7827	18.7372	-1.1371	-84.3365	46.02	4.02	0	0	0
0x50	 00:45:55.672	-0.4771	0.2188	0.7598	-39.4897	63.6597	96.8628	18.5065	-0.9833	-83.3258	46.01	4.02	0	0	0
0x50	 00:45:55.672	-0.4771	0.2188	0.7598	-39.4897	63.6597	96.8628	18.1110	-0.7086	-82.2491	46.01	4.02	0	0	0
0x50	 00:45:55.672	-0.5259	0.1748	0.6631	-28.6865	57.0679	100.3418	17.7759	-0.4449	-81.1670	46.00	4.02	0	0	0
0x50	 00:45:55.751	-0.5259	0.1748	0.6631	-28.6865	57.0679	100.3418	17.5012	-0.1923	-80.0848	46.00	4.02	0	0	0
0x50	 00:45:55.751	-0.5259	0.1748	0.6631	-28.6865	57.0679	100.3418	17.2321	0.0824	-78.9972	46.02	4.02	0	0	0
0x50	 00:45:55.751	-0.6313	0.1846	0.6021	-27.0386	19.5313	124.3896	16.9794	-0.0439	-77.7942	46.02	4.02	0	0	0
0x50	 00:45:55.751	-0.6313	0.1846	0.6021	-27.0386	19.5313	124.3896	16.7267	-0.1428	-76.5912	46.02	4.02	0	0	0
0x50	 00:45:55.751	-0.6084	0.2524	0.6943	-67.7490	3.3569	144.8975	16.0675	-0.4285	-75.2344	46.02	4.02	0	0	0
0x50	 00:45:55.751	-0.6084	0.2524	0.6943	-67.7490	3.3569	144.8975	15.4028	-0.6812	-73.8776	46.02	4.02	0	0	0
0x50	 00:45:55.799	-0.5342	0.2764	0.8345	-44.6777	26.1230	100.1587	14.9799	-0.5768	-72.8833	46.01	4.02	0	0	0
0x50	 00:45:55.799	-0.5342	0.2764	0.8345	-44.6777	26.1230	100.1587	14.5569	-0.4504	-71.8945	46.01	4.02	0	0	0
0x50	 00:45:55.799	-0.5239	0.3193	0.8418	22.1558	59.7534	39.1846	14.8096	0.1483	-71.4056	46.00	4.02	0	0	0
0x50	 00:45:55.799	-0.5239	0.3193	0.8418	22.1558	59.7534	39.1846	15.0732	0.7581	-70.9167	46.00	4.02	0	0	0
0x50	 00:45:55.799	-0.6567	0.3594	0.7578	44.7998	58.3496	4.6387	15.5566	1.4447	-70.7574	46.00	4.02	0	0	0
0x50	 00:45:55.799	-0.6567	0.3594	0.7578	44.7998	58.3496	4.6387	16.0455	2.1313	-70.5981	46.00	4.02	0	0	0
0x50	 00:45:55.799	-0.8228	0.4692	0.7598	-2.5024	35.8887	19.8364	16.0730	2.5708	-70.3510	46.01	4.02	0	0	0
0x50	 00:45:55.877	-0.8228	0.4692	0.7598	-2.5024	35.8887	19.8364	16.1060	3.0157	-70.1038	46.01	4.02	0	0	0
0x50	 00:45:55.877	-0.7207	0.4990	0.8740	-25.9399	-1.5259	37.3535	15.9192	3.0597	-69.7906	46.01	4.02	0	0	0
0x50	 00:45:55.877	-0.7207	0.4990	0.8740	-25.9399	-1.5259	37.3535	15.7324	3.1091	-69.4775	46.01	4.02	0	0	0
0x50	 00:45:55.877	-0.5000	0.4604	1.0117	-26.0010	-8.9722	28.9307	15.5457	3.1036	-69.2688	46.01	4.02	0	0	0
0x50	 00:45:55.877	-0.5000	0.4604	1.0117	-26.0010	-8.9722	28.9307	15.3589	3.0981	-69.0601	46.01	4.02	0	0	0
0x50	 00:45:55.877	-0.3633	0.4028	1.0459	-20.8740	4.4556	11.4136	15.2106	3.2574	-68.9832	46.01	4.02	0	0	0
0x50	 00:45:55.941	-0.3633	0.4028	1.0459	-20.8740	4.4556	11.4136	15.0677	3.4167	-68.9008	46.01	4.02	0	0	0
0x50	 00:45:55.941	-0.2510	0.3179	1.0269	-13.7939	11.9019	-0.3662	14.9854	3.6639	-68.9172	46.00	4.02	0	0	0
0x50	 00:45:55.941	-0.2510	0.3179	1.0269	-13.7939	11.9019	-0.3662	14.8975	3.9056	-68.9282	46.00	4.02	0	0	0
0x50	 00:45:55.941	-0.1079	0.2241	1.0337	-8.2397	4.2725	2.2583	14.8645	4.0540	-68.9337	46.00	4.02	0	0	0
0x50	 00:45:55.941	-0.1079	0.2241	1.0337	-8.2397	4.2725	2.2583	14.8206	4.1913	-68.9337	46.00	4.02	0	0	0
0x50	 00:45:55.941	-0.0308	0.2163	1.0752	-23.3765	-2.4414	22.3389	14.6338	4.2023	-68.7634	46.00	4.02	0	0	0
0x50	 00:45:55.941	-0.0308	0.2163	1.0752	-23.3765	-2.4414	22.3389	14.4470	4.2078	-68.5822	46.00	4.02	0	0	0
0x50	 00:45:56.020	-0.0127	0.2397	1.1372	-40.1611	-3.5400	35.9497	14.0955	4.1528	-68.2745	46.01	4.02	0	0	0
0x50	 00:45:56.020	-0.0127	0.2397	1.1372	-40.1611	-3.5400	35.9497	13.7439	4.0979	-67.9669	46.01	4.02	0	0	0
0x50	 00:45:56.020	0.0000	0.1973	1.1606	-27.3438	13.9771	26.8555	13.5077	4.2242	-67.7032	46.00	4.02	0	0	0
0x50	 00:45:56.020	0.0000	0.1973	1.1606	-27.3438	13.9771	26.8555	13.2770	4.3396	-67.4396	46.00	4.02	0	0	0
0x50	 00:45:56.020	-0.0708	0.1519	1.0864	4.3945	31.8604	5.0049	13.3429	4.6747	-67.3517	46.00	4.02	0	0	0
0x50	 00:45:56.020	-0.0708	0.1519	1.0864	4.3945	31.8604	5.0049	13.4033	5.0043	-67.2583	46.00	4.02	0	0	0
0x50	 00:45:56.083	-0.1973	0.1836	0.9712	11.5967	30.1514	6.1646	13.5352	5.3119	-67.1539	46.02	4.02	0	0	0
0x50	 00:45:56.083	-0.1973	0.1836	0.9712	11.5967	30.1514	6.1646	13.6615	5.6195	-67.0551	46.02	4.02	0	0	0
0x50	 00:45:56.083	-0.2305	0.2339	0.9390	-5.0659	8.7891	18.8599	13.6340	5.6909	-66.8793	46.01	4.02	0	0	0
0x50	 00:45:56.083	-0.2305	0.2339	0.9390	-5.0659	8.7891	18.8599	13.6066	5.7623	-66.7035	46.01	4.02	0	0	0
0x50	 00:45:56.083	-0.1929	0.2666	0.9927	-21.7896	-5.3101	27.8320	13.4143	5.6744	-66.4728	46.01	4.02	0	0	0
0x50	 00:45:56.146	-0.1929	0.2666	0.9927	-21.7896	-5.3101	27.8320	13.2275	5.5920	-66.2366	46.01	4.02	0	0	0
0x50	 00:45:56.146	-0.1416	0.2500	1.0234	-23.4375	-4.3335	26.4893	13.0243	5.5151	-66.0168	46.00	4.02	0	0	0
0x50	 00:45:56.146	-0.1416	0.2500	1.0234	-23.4375	-4.3335	26.4893	12.8210	5.4437	-65.7971	46.00	4.02	0	0	0
0x50	 00:45:56.146	-0.1196	0.2036	1.0020	-12.5122	5.4932	10.3149	12.7112	5.4987	-65.7147	46.01	4.02	0	0	0
0x50	 00:45:56.146	-0.1196	0.2036	1.0020	-12.5122	5.4932	10.3149	12.6068	5.5591	-65.6268	46.01	4.02	0	0	0
0x50	 00:45:56.146	-0.1333	0.1631	0.9531	0.7324	14.4043	-3.4180	12.6178	5.7294	-65.6543	46.01	4.02	0	0	0
0x50	 00:45:56.146	-0.1333	0.1631	0.9531	0.7324	14.4043	-3.4180	12.6233	5.8942	-65.6873	46.01	4.02	0	0	0
0x50	 00:45:56.146	-0.1484	0.1382	0.8940	5.5542	13.4888	-5.0049	12.6782	6.0590	-65.7312	46.00	4.02	0	0	0
0x50	 00:45:56.146	-0.1484	0.1382	0.8940	5.5542	13.4888	-5.0049	12.7277	6.2183	-65.7806	46.00	4.02	0	0	0
0x50	 00:45:56.195	-0.1445	0.1396	0.8750	1.2207	5.7373	0.9766	12.7386	6.2897	-65.7861	46.01	4.02	0	0	0
0x50	 00:45:56.195	-0.1445	0.1396	0.8750	1.2207	5.7373	0.9766	12.7496	6.3611	-65.7861	46.01	4.02	0	0	0
0x50	 00:45:56.195	-0.1318	0.1816	0.9121	-9.0332	0.0610	9.5825	12.6617	6.3611	-65.7202	46.01	4.02	0	0	0
0x50	 00:45:56.195	-0.1318	0.1816	0.9121	-9.0332	0.0610	9.5825	12.5793	6.3556	-65.6543	46.01	4.02	0	0	0
0x50	 00:45:56.195	-0.0991	0.1821	0.9595	-9.0332	3.6011	9.4604	12.4915	6.3831	-65.5774	46.00	4.02	0	0	0
0x50	 00:45:56.195	-0.0991	0.1821	0.9595	-9.0332	3.6011	9.4604	12.4091	6.4105	-65.5060	46.00	4.02	0	0	0
0x50	 00:45:56.275	-0.0923	0.1694	0.9556	-1.1597	10.5591	3.6011	12.3981	6.5204	-65.4730	46.00	4.02	0	0	0
0x50	 00:45:56.275	-0.0923	0.1694	0.9556	-1.1597	10.5591	3.6011	12.3816	6.6248	-65.4401	46.00	4.02	0	0	0
0x50	 00:45:56.275	-0.1064	0.1606	0.9385	2.6855	8.4839	4.5776	12.4091	6.7017	-65.4016	46.00	4.02	0	0	0
0x50	 00:45:56.275	-0.1064	0.1606	0.9385	2.6855	8.4839	4.5776	12.4365	6.7786	-65.3632	46.00	4.02	0	0	0
0x50	 00:45:56.275	-0.1333	0.1733	0.9316	4.9438	2.3804	11.3525	12.4915	6.7841	-65.2753	46.00	4.02	0	0	0
0x50	 00:45:56.275	-0.1333	0.1733	0.9316	4.9438	2.3804	11.3525	12.5409	6.7896	-65.1819	46.00	4.02	0	0	0
0x50	 00:45:56.275	-0.1548	0.1909	0.9326	-1.8921	-8.1177	23.2544	12.5409	6.6687	-64.9951	46.00	4.02	0	0	0
